Date,Open,High,Low,Close
3-May-2011,,,,2532.88,
4-May-2011,,,,2565.08,
5-May-2011,,,,2562.12,
6-May-2011,,,,2570.71,
9-May-2011,,,,2569.93,
10-May-2011,,,,2559.75,
11-May-2011,,,,2561.58,
12-May-2011,,,,2543.99,
13-May-2011,,,,2558.10,
16-May-2011,,,,2534.86,
17-May-2011,,,,2457.81,
18-May-2011,,,,2414.39,
19-May-2011,,,,2439.29,
20-May-2011,,,,2448.23,
23-May-2011,,,,2411.44,
24-May-2011,,,,2419.16,
25-May-2011,,,,2392.44,
26-May-2011,,,,2458.54,
27-May-2011,,,,2504.74,
30-May-2011,,,,2485.68,
31-May-2011,,,,2516.80,
1-June-2011,,,,2509.11,
2-June-2011,,,,2514.62,
3-June-2011,,,,2484.13,
6-June-2011,,,,2478.27,
7-June-2011,,,,2511.03,
8-June-2011,,,,2489.52,
9-June-2011,,,,2489.26,
10-June-2011,,,,2471.20,
13-June-2011,,,,2448.92,
14-June-2011,,,,2431.13,
15-June-2011,,,,2409.51,
16-June-2011,,,,2389.09,
17-June-2011,,,,2348.72,
20-June-2011,,,,2264.47,
21-June-2011,,,,2282.17,
22-June-2011,,,,2286.00,
23-June-2011,,,,2333.67,
24-June-2011,,,,2357.06,
27-June-2011,,,,2389.19,
28-June-2011,,,,2383.61,
29-June-2011,,,,2395.44,
30-June-2011,,,,2411.76,
1-July-2011,,,,2364.89,
4-July-2011,,,,2379.28,
5-July-2011,,,,2341.94,
6-July-2011,,,,2344.47,
7-July-2011,,,,2384.26,
8-July-2011,,,,2357.07,
11-July-2011,,,,2358.69,
12-July-2011,,,,2351.88,
13-July-2011,,,,2391.55,
14-July-2011,,,,2388.57,
15-July-2011,,,,2390.95,
18-July-2011,,,,2380.28,
19-July-2011,,,,2400.48,
20-July-2011,,,,2386.31,
21-July-2011,,,,2362.20,
22-July-2011,,,,2393.07,
25-July-2011,,,,2410.18,
26-July-2011,,,,2377.67,
27-July-2011,,,,2357.95,
28-July-2011,,,,2314.86,
29-July-2011,,,,2285.50,
1-August-2011,,,,2296.71,
2-August-2011,,,,2305.54,
3-August-2011,,,,2295.06,
4-August-2011,,,,2270.48,
5-August-2011,,,,2232.38,
8-August-2011,,,,2218.42,
9-August-2011,,,,2192.62,
10-August-2011,,,,2190.91,
11-August-2011,,,,2190.22,
12-August-2011,,,,2170.60,
16-August-2011,,,,2152.02,
17-August-2011,,,,2150.13,
18-August-2011,,,,2116.93,
19-August-2011,,,,2098.92,
22-August-2011,,,,2160.39,
23-August-2011,,,,2165.79,
24-August-2011,,,,2156.58,
25-August-2011,,,,2144.26,
26-August-2011,,,,2071.39,
29-August-2011,,,,2133.81,
30-August-2011,,,,2164.51,
2-September-2011,,,,2211.96,
5-September-2011,,,,2169.64,
6-September-2011,,,,2228.35,
7-September-2011,,,,2253.35,
8-September-2011,,,,2290.61,
9-September-2011,,,,2237.83,
12-September-2011,,,,2198.42,
13-September-2011,,,,2207.80,
14-September-2011,,,,2237.92,
15-September-2011,,,,2258.25,
16-September-2011,,,,2264.66,
19-September-2011,,,,2243.48,
20-September-2011,,,,2285.89,
21-September-2011,,,,2266.45,
22-September-2011,,,,2172.24,
23-September-2011,,,,2140.60,
26-September-2011,,,,2101.64,
27-September-2011,,,,2177.24,
28-September-2011,,,,2174.03,
29-September-2011,,,,2199.12,
30-September-2011,,,,2181.32,
3-October-2011,,,,2161.30,
4-October-2011,,,,2117.95,
5-October-2011,,,,2109.64,
7-October-2011,,,,2170.17,
10-October-2011,,,,2229.06,
11-October-2011,,,,2218.75,
12-October-2011,,,,2256.95,
13-October-2011,,,,2236.07,
14-October-2011,,,,2265.50,
17-October-2011,,,,2215.97,
18-October-2011,,,,2192.83,
19-October-2011,,,,2239.90,
20-October-2011,,,,2223.83,
21-October-2011,,,,2214.88,
24-October-2011,,,,2244.30,
25-October-2011,,,,2292.82,
26-October-2011,,,,2294.63,
28-October-2011,,,,2349.74,
31-October-2011,,,,2302.75,
1-November-2011,,,,2275.96,
2-November-2011,,,,2292.46,
3-November-2011,,,,2312.07,
4-November-2011,,,,2305.53,
8-November-2011,,,,2311.48,
9-November-2011,,,,2261.65,
11-November-2011,,,,2279.46,
14-November-2011,,,,2254.84,
15-November-2011,,,,2222.48,
16-November-2011,,,,2198.95,
17-November-2011,,,,2124.75,
18-November-2011,,,,2123.59,
21-November-2011,,,,2069.63,
22-November-2011,,,,2090.20,
23-November-2011,,,,2038.04,
24-November-2011,,,,2052.98,
25-November-2011,,,,2025.84,
28-November-2011,,,,2098.37,
29-November-2011,,,,2060.36,
30-November-2011,,,,2093.39,
1-December-2011,,,,2126.49,
2-December-2011,,,,2159.86,
5-December-2011,,,,2156.23,
7-December-2011,,,,2161.30,
8-December-2011,,,,2095.11,
9-December-2011,,,,2054.64,
12-December-2011,,,,1992.82,
13-December-2011,,,,2017.01,
14-December-2011,,,,1999.44,
15-December-2011,,,,2014.84,
16-December-2011,,,,1961.57,
19-December-2011,,,,1981.01,
20-December-2011,,,,1947.89,
21-December-2011,,,,2016.27,
22-December-2011,,,,2035.87,
23-December-2011,,,,2016.20,
26-December-2011,,,,2042.52,
27-December-2011,,,,2025.67,
28-December-2011,,,,1993.37,
29-December-2011,,,,1947.08,
30-December-2011,,,,1920.70,
2-January-2012,,,,1950.06,
3-January-2012,,,,1994.33,
4-January-2012,,,,1985.05,
5-January-2012,,,,1954.17,
6-January-2012,,,,1971.36,
9-January-2012,,,,1955.53,
10-January-2012,,,,2011.50,
11-January-2012,,,,2034.07,
12-January-2012,,,,2018.65,
13-January-2012,,,,2027.81,
16-January-2012,,,,1994.76,
17-January-2012,,,,2054.16,
18-January-2012,,,,2110.16,
19-January-2012,,,,2137.88,
20-January-2012,,,,2154.57,
23-January-2012,,,,2117.25,
24-January-2012,,,,2138.61,
25-January-2012,,,,2158.92,
27-January-2012,,,,2211.55,
30-January-2012,,,,2164.32,
31-January-2012,,,,2193.61,
1-February-2012,,,,2203.57,
2-February-2012,,,,2209.67,
3-February-2012,,,,2236.64,
6-February-2012,,,,2239.43,
7-February-2012,,,,2259.60,
8-February-2012,,,,2282.61,
9-February-2012,,,,2279.76,
10-February-2012,,,,2263.78,
13-February-2012,,,,2271.70,
14-February-2012,,,,2267.68,
15-February-2012,,,,2260.07,
16-February-2012,,,,2223.33,
17-February-2012,,,,2233.98,
21-February-2012,,,,2286.81,
22-February-2012,,,,2269.54,
23-February-2012,,,,2277.32,
24-February-2012,,,,2241.51,
27-February-2012,,,,2171.35,
28-February-2012,,,,2203.75,
29-February-2012,,,,2258.12,
1-March-2012,,,,2238.27,
2-March-2012,,,,2230.95,
5-March-2012,,,,2208.80,
6-March-2012,,,,2170.49,
7-March-2012,,,,2137.13,
9-March-2012,,,,2174.54,
12-March-2012,,,,2202.02,
13-March-2012,,,,2253.88,
14-March-2012,,,,2260.00,
15-March-2012,,,,2214.24,
16-March-2012,,,,2146.87,
19-March-2012,,,,2117.15,
20-March-2012,,,,2125.87,
21-March-2012,,,,2140.96,
22-March-2012,,,,2088.47,
23-March-2012,,,,2093.24,
26-March-2012,,,,2057.06,
27-March-2012,,,,2065.82,
28-March-2012,,,,2040.17,
29-March-2012,,,,2043.11,
30-March-2012,,,,2103.71,
2-April-2012,,,,2096.33,
3-April-2012,,,,2129.26,
4-April-2012,,,,2120.30,
9-April-2012,,,,2090.24,
10-April-2012,,,,2080.39,
11-April-2012,,,,2063.85,
12-April-2012,,,,2073.19,
13-April-2012,,,,2085.72,
16-April-2012,,,,2081.51,
17-April-2012,,,,2102.94,
18-April-2012,,,,2115.46,
19-April-2012,,,,2113.07,
20-April-2012,,,,2086.64,
23-April-2012,,,,2083.76,
24-April-2012,,,,2085.45,
25-April-2012,,,,2078.88,
26-April-2012,,,,2087.87,
27-April-2012,,,,2077.36,
30-April-2012,,,,2101.02,
2-May-2012,,,,2087.35,
3-May-2012,,,,2071.00,
4-May-2012,,,,2034.86,
7-May-2012,,,,2025.25,
8-May-2012,,,,2009.00,
9-May-2012,,,,1980.44,
10-May-2012,,,,1988.74,
11-May-2012,,,,1976.70,
14-May-2012,,,,1945.97,
15-May-2012,,,,1949.24,
16-May-2012,,,,1938.76,
17-May-2012,,,,1947.02,
18-May-2012,,,,1954.31,
21-May-2012,,,,1965.72,
22-May-2012,,,,1953.79,
23-May-2012,,,,1943.95,
24-May-2012,,,,1981.02,
25-May-2012,,,,1977.57,
28-May-2012,,,,1986.18,
29-May-2012,,,,1994.42,
30-May-2012,,,,1987.32,
31-May-2012,,,,1989.35,
1-June-2012,,,,1939.25,
4-June-2012,,,,1966.21,
5-June-2012,,,,1977.37,
6-June-2012,,,,2012.63,
7-June-2012,,,,2028.49,
8-June-2012,,,,2034.71,
11-June-2012,,,,2019.91,
12-June-2012,,,,2035.64,
13-June-2012,,,,2038.41,
14-June-2012,,,,2034.16,
15-June-2012,,,,2052.88,
18-June-2012,,,,2037.28,
19-June-2012,,,,2078.53,
20-June-2012,,,,2090.65,
21-June-2012,,,,2074.15,
22-June-2012,,,,2068.15,
25-June-2012,,,,2062.06,
26-June-2012,,,,2081.58,
27-June-2012,,,,2082.15,
28-June-2012,,,,2080.91,
29-June-2012,,,,2114.14,
2-July-2012,,,,2119.39,
3-July-2012,,,,2133.89,
4-July-2012,,,,2120.60,
5-July-2012,,,,2116.60,
6-July-2012,,,,2111.81,
9-July-2012,,,,2102.46,
10-July-2012,,,,2121.19,
11-July-2012,,,,2100.29,
12-July-2012,,,,2104.99,
13-July-2012,,,,2104.44,
16-July-2012,,,,2106.61,
17-July-2012,,,,2098.57,
18-July-2012,,,,2096.66,
19-July-2012,,,,2121.63,
20-July-2012,,,,2107.97,
23-July-2012,,,,2092.00,
24-July-2012,,,,2107.79,
25-July-2012,,,,2090.68,
26-July-2012,,,,2058.76,
27-July-2012,,,,2075.28,
30-July-2012,,,,2097.86,
31-July-2012,,,,2138.71,
1-August-2012,,,,2128.23,
2-August-2012,,,,2109.27,
3-August-2012,,,,2120.59,
6-August-2012,,,,2178.63,
7-August-2012,,,,2175.42,
8-August-2012,,,,2184.86,
9-August-2012,,,,2164.67,
10-August-2012,,,,2167.85,
13-August-2012,,,,2181.18,
14-August-2012,,,,2208.28,
16-August-2012,,,,2225.31,
17-August-2012,,,,2221.80,
21-August-2012,,,,2229.59,
22-August-2012,,,,2225.15,
23-August-2012,,,,2202.58,
24-August-2012,,,,2197.51,
27-August-2012,,,,2204.55,
28-August-2012,,,,2193.50,
29-August-2012,,,,2170.10,
30-August-2012,,,,2169.52,
31-August-2012,,,,2147.82,
3-September-2012,,,,2133.67,
4-September-2012,,,,2153.86,
5-September-2012,,,,2141.20,
6-September-2012,,,,2139.63,
7-September-2012,,,,2176.76,
10-September-2012,,,,2186.76,
11-September-2012,,,,2189.34,
12-September-2012,,,,2207.54,
13-September-2012,,,,2217.78,
14-September-2012,,,,2280.33,
17-September-2012,,,,2317.69,
18-September-2012,,,,2289.15,
20-September-2012,,,,2256.13,
21-September-2012,,,,2305.51,
24-September-2012,,,,2274.93,
25-September-2012,,,,2269.15,
26-September-2012,,,,2267.25,
27-September-2012,,,,2234.47,
28-September-2012,,,,2256.20,
1-October-2012,,,,2250.88,
3-October-2012,,,,2276.30,
4-October-2012,,,,2295.54,
5-October-2012,,,,2308.68,
8-October-2012,,,,2243.03,
9-October-2012,,,,2238.11,
10-October-2012,,,,2224.58,
11-October-2012,,,,2240.65,
12-October-2012,,,,2232.54,
15-October-2012,,,,2241.90,
16-October-2012,,,,2225.30,
17-October-2012,,,,2217.52,
18-October-2012,,,,2227.66,
19-October-2012,,,,2212.16,
22-October-2012,,,,2229.55,
23-October-2012,,,,2219.99,
25-October-2012,,,,2220.87,
26-October-2012,,,,2196.74,
29-October-2012,,,,2208.63,
30-October-2012,,,,2190.52,
31-October-2012,,,,2186.95,
1-November-2012,,,,2183.59,
2-November-2012,,,,2188.79,
5-November-2012,,,,2185.82,
6-November-2012,,,,2186.37,
7-November-2012,,,,2177.22,
8-November-2012,,,,2170.60,
9-November-2012,,,,2142.43,
12-November-2012,,,,2134.29,
13-November-2012,,,,2143.84,
15-November-2012,,,,2130.07,
16-November-2012,,,,2118.21,
19-November-2012,,,,2112.05,
20-November-2012,,,,2093.94,
21-November-2012,,,,2102.17,
22-November-2012,,,,2092.52,
23-November-2012,,,,2102.73,
26-November-2012,,,,2101.00,
27-November-2012,,,,2124.35,
29-November-2012,,,,2152.04,
30-November-2012,,,,2169.19,
3-December-2012,,,,2181.07,
4-December-2012,,,,2211.65,
5-December-2012,,,,2225.59,
6-December-2012,,,,2244.48,
7-December-2012,,,,2234.26,
10-December-2012,,,,2218.92,
11-December-2012,,,,2197.22,
12-December-2012,,,,2204.80,
13-December-2012,,,,2204.58,
14-December-2012,,,,2214.67,
17-December-2012,,,,2203.94,
18-December-2012,,,,2198.00,
19-December-2012,,,,2228.54,
20-December-2012,,,,2222.34,
21-December-2012,,,,2188.41,
24-December-2012,,,,2179.02,
26-December-2012,,,,2194.81,
27-December-2012,,,,2182.33,
28-December-2012,,,,2231.34,
31-December-2012,,,,2233.36,
1-January-2013,,,,2239.72,
2-January-2013,,,,2264.24,
3-January-2013,,,,2295.35,
4-January-2013,,,,2316.30,
7-January-2013,,,,2321.34,
8-January-2013,,,,2315.25,
9-January-2013,,,,2326.12,
10-January-2013,,,,2338.95,
11-January-2013,,,,2299.66,
14-January-2013,,,,2333.74,
15-January-2013,,,,2339.36,
16-January-2013,,,,2348.15,
17-January-2013,,,,2420.26,
18-January-2013,,,,2492.95,
21-January-2013,,,,2522.39,
22-January-2013,,,,2513.67,
23-January-2013,,,,2502.51,
24-January-2013,,,,2481.59,
25-January-2013,,,,2488.79,
28-January-2013,,,,2458.60,
29-January-2013,,,,2430.91,
30-January-2013,,,,2462.90,
31-January-2013,,,,2455.07,
1-February-2013,,,,2460.47,
4-February-2013,,,,2433.08,
5-February-2013,,,,2414.18,
6-February-2013,,,,2407.50,
7-February-2013,,,,2391.56,
8-February-2013,,,,2363.84,
11-February-2013,,,,2359.54,
12-February-2013,,,,2397.90,
13-February-2013,,,,2404.68,
14-February-2013,,,,2363.74,
15-February-2013,,,,2344.18,
18-February-2013,,,,2338.71,
19-February-2013,,,,2361.82,
20-February-2013,,,,2401.48,
21-February-2013,,,,2358.15,
22-February-2013,,,,2366.86,
25-February-2013,,,,2336.73,
26-February-2013,,,,2261.99,
27-February-2013,,,,2288.86,
28-February-2013,,,,2252.31,
1-March-2013,,,,2253.22,
4-March-2013,,,,2248.64,
5-March-2013,,,,2283.20,
6-March-2013,,,,2301.91,
7-March-2013,,,,2303.88,
8-March-2013,,,,2349.17,
11-March-2013,,,,2336.33,
12-March-2013,,,,2335.42,
13-March-2013,,,,2311.95,
14-March-2013,,,,2343.15,
15-March-2013,,,,2318.71,
18-March-2013,,,,2287.11,
19-March-2013,,,,2251.29,
20-March-2013,,,,2227.41,
21-March-2013,,,,2200.75,
22-March-2013,,,,2187.41,
25-March-2013,,,,2201.06,
26-March-2013,,,,2162.51,
28-March-2013,,,,2170.59,
1-April-2013,,,,2178.63,
2-April-2013,,,,2223.10,
3-April-2013,,,,2182.70,
4-April-2013,,,,2162.51,
5-April-2013,,,,2193.99,
8-April-2013,,,,2203.84,
9-April-2013,,,,2169.91,
10-April-2013,,,,2175.36,
11-April-2013,,,,2166.09,
12-April-2013,,,,2175.80,
15-April-2013,,,,2222.30,
16-April-2013,,,,2261.28,
17-April-2013,,,,2215.57,
18-April-2013,,,,2241.29,
22-April-2013,,,,2251.03,
23-April-2013,,,,2263.57,
25-April-2013,,,,2292.48,
26-April-2013,,,,2254.56,
29-April-2013,,,,2263.66,
30-April-2013,,,,2258.17,
2-May-2013,,,,2280.08,
3-May-2013,,,,2261.63,
6-May-2013,,,,2282.79,
7-May-2013,,,,2290.66,
8-May-2013,,,,2295.62,
9-May-2013,,,,2280.43,
10-May-2013,,,,2280.84,
13-May-2013,,,,2249.90,
14-May-2013,,,,2253.33,
15-May-2013,,,,2303.27,
16-May-2013,,,,2339.40,
17-May-2013,,,,2333.75,
20-May-2013,,,,2315.40,
21-May-2013,,,,2299.64,
22-May-2013,,,,2279.89,
23-May-2013,,,,2220.60,
24-May-2013,,,,2225.34,
27-May-2013,,,,2285.36,
28-May-2013,,,,2326.78,
29-May-2013,,,,2333.09,
30-May-2013,,,,2317.32,
31-May-2013,,,,2258.55,
3-June-2013,,,,2218.28,
4-June-2013,,,,2212.10,
5-June-2013,,,,2247.84,
6-June-2013,,,,2233.29,
7-June-2013,,,,2212.98,
10-June-2013,,,,2215.94,
11-June-2013,,,,2178.75,
12-June-2013,,,,2183.61,
13-June-2013,,,,2170.29,
14-June-2013,,,,2216.54,
17-June-2013,,,,2232.01,
18-June-2013,,,,2221.52,
19-June-2013,,,,2230.77,
20-June-2013,,,,2163.35,
21-June-2013,,,,2169.65,
24-June-2013,,,,2137.45,
25-June-2013,,,,2166.34,
26-June-2013,,,,2157.41,
27-June-2013,,,,2223.19,
28-June-2013,,,,2300.88,
1-July-2013,,,,2333.69,
2-July-2013,,,,2305.80,
3-July-2013,,,,2246.00,
4-July-2013,,,,2263.15,
5-July-2013,,,,2297.32,
8-July-2013,,,,2253.29,
9-July-2013,,,,2256.16,
10-July-2013,,,,2215.71,
11-July-2013,,,,2257.66,
12-July-2013,,,,2271.98,
15-July-2013,,,,2283.80,
16-July-2013,,,,2300.14,
17-July-2013,,,,2312.45,
18-July-2013,,,,2341.45,
19-July-2013,,,,2356.10,
22-July-2013,,,,2321.43,
23-July-2013,,,,2332.85,
24-July-2013,,,,2321.63,
25-July-2013,,,,2288.78,
26-July-2013,,,,2278.73,
29-July-2013,,,,2247.70,
30-July-2013,,,,2165.86,
31-July-2013,,,,2209.46,
1-August-2013,,,,2145.88,
2-August-2013,,,,2139.85,
5-August-2013,,,,2142.95,
6-August-2013,,,,2086.24,
7-August-2013,,,,2145.53,
8-August-2013,,,,2145.51,
12-August-2013,,,,2138.31,
13-August-2013,,,,2140.75,
14-August-2013,,,,2197.85,
16-August-2013,,,,2095.73,
19-August-2013,,,,2067.11,
20-August-2013,,,,2076.15,
21-August-2013,,,,2001.86,
22-August-2013,,,,2073.67,
23-August-2013,,,,2107.30,
26-August-2013,,,,2102.48,
27-August-2013,,,,2047.26,
28-August-2013,,,,2026.59,
29-August-2013,,,,2080.19,
30-August-2013,,,,2091.57,
2-September-2013,,,,2145.67,
3-September-2013,,,,2070.31,
4-September-2013,,,,2114.07,
5-September-2013,,,,2167.56,
6-September-2013,,,,2210.14,
10-September-2013,,,,2246.04,
11-September-2013,,,,2242.92,
12-September-2013,,,,2201.04,
13-September-2013,,,,2215.41,
16-September-2013,,,,2205.73,
17-September-2013,,,,2194.78,
18-September-2013,,,,2214.70,
19-September-2013,,,,2278.41,
20-September-2013,,,,2250.97,
23-September-2013,,,,2215.58,
24-September-2013,,,,2203.31,
25-September-2013,,,,2173.86,
26-September-2013,,,,2156.62,
27-September-2013,,,,2161.24,
30-September-2013,,,,2117.49,
1-October-2013,,,,2107.08,
3-October-2013,,,,2157.69,
4-October-2013,,,,2171.01,
7-October-2013,,,,2159.87,
8-October-2013,,,,2159.58,
9-October-2013,,,,2189.00,
10-October-2013,,,,2188.05,
11-October-2013,,,,2188.03,
14-October-2013,,,,2199.21,
15-October-2013,,,,2191.50,
17-October-2013,,,,2221.06,
18-October-2013,,,,2267.65,
21-October-2013,,,,2282.94,
22-October-2013,,,,2278.39,
23-October-2013,,,,2251.37,
24-October-2013,,,,2235.80,
25-October-2013,,,,2227.14,
28-October-2013,,,,2231.97,
29-October-2013,,,,2256.40,
30-October-2013,,,,2257.44,
31-October-2013,,,,2288.76,
1-November-2013,,,,2281.22,
5-November-2013,,,,2287.04,
6-November-2013,,,,2269.85,
7-November-2013,,,,2244.36,
8-November-2013,,,,2215.55,
11-November-2013,,,,2184.29,
12-November-2013,,,,2158.87,
13-November-2013,,,,2149.53,
14-November-2013,,,,2159.19,
18-November-2013,,,,2207.67,
19-November-2013,,,,2207.88,
20-November-2013,,,,2186.15,
21-November-2013,,,,2148.78,
22-November-2013,,,,2159.92,
25-November-2013,,,,2197.88,
26-November-2013,,,,2169.08,
27-November-2013,,,,2171.80,
28-November-2013,,,,2191.76,
29-November-2013,,,,2218.16,
2-December-2013,,,,2213.45,
3-December-2013,,,,2219.65,
4-December-2013,,,,2204.64,
5-December-2013,,,,2233.23,
6-December-2013,,,,2245.59,
9-December-2013,,,,2281.23,
10-December-2013,,,,2270.71,
11-December-2013,,,,2255.05,
12-December-2013,,,,2221.96,
13-December-2013,,,,2201.45,
16-December-2013,,,,2169.48,
17-December-2013,,,,2153.96,
18-December-2013,,,,2198.74,
19-December-2013,,,,2173.32,
20-December-2013,,,,2255.42,
23-December-2013,,,,2266.59,
24-December-2013,,,,2263.96,
26-December-2013,,,,2264.24,
27-December-2013,,,,2255.90,
30-December-2013,,,,2261.99,
31-December-2013,,,,2273.98,
1-January-2014,,,,2266.66,
2-January-2014,,,,2224.92,
3-January-2014,,,,2195.19,
6-January-2014,,,,2192.14,
7-January-2014,,,,2162.99,
8-January-2014,,,,2173.16,
9-January-2014,,,,2191.86,
10-January-2014,,,,2200.76,
13-January-2014,,,,2250.61,
14-January-2014,,,,2252.31,
15-January-2014,,,,2261.73,
16-January-2014,,,,2257.85,
17-January-2014,,,,2247.70,
20-January-2014,,,,2226.35,
21-January-2014,,,,2213.84,
22-January-2014,,,,2230.50,
23-January-2014,,,,2216.34,
24-January-2014,,,,2208.47,
27-January-2014,,,,2152.59,
28-January-2014,,,,2155.29,
29-January-2014,,,,2154.91,
30-January-2014,,,,2127.52,
31-January-2014,,,,2151.13,
3-February-2014,,,,2123.21,
4-February-2014,,,,2126.37,
5-February-2014,,,,2123.14,
6-February-2014,,,,2130.48,
7-February-2014,,,,2133.71,
10-February-2014,,,,2149.70,
11-February-2014,,,,2137.49,
12-February-2014,,,,2161.28,
13-February-2014,,,,2119.20,
14-February-2014,,,,2140.59,
17-February-2014,,,,2127.19,
18-February-2014,,,,2127.74,
19-February-2014,,,,2132.98,
20-February-2014,,,,2114.32,
21-February-2014,,,,2128.69,
24-February-2014,,,,2138.94,
25-February-2014,,,,2136.49,
26-February-2014,,,,2139.66,
28-February-2014,,,,2138.97,
3-March-2014,,,,2143.91,
4-March-2014,,,,2174.41,
5-March-2014,,,,2175.70,
6-March-2014,,,,2223.16,
7-March-2014,,,,2305.07,
10-March-2014,,,,2330.93,
11-March-2014,,,,2319.28,
12-March-2014,,,,2304.04,
13-March-2014,,,,2340.35,
14-March-2014,,,,2345.52,
18-March-2014,,,,2369.46,
19-March-2014,,,,2357.44,
20-March-2014,,,,2354.21,
21-March-2014,,,,2311.13,
24-March-2014,,,,2371.06,
25-March-2014,,,,2338.93,
26-March-2014,,,,2367.27,
27-March-2014,,,,2395.42,
28-March-2014,,,,2416.35,
31-March-2014,,,,2427.94,
1-April-2014,,,,2454.69,
2-April-2014,,,,2487.91,
3-April-2014,,,,2466.63,
4-April-2014,,,,2458.46,
7-April-2014,,,,2456.16,
9-April-2014,,,,2485.91,
10-April-2014,,,,2504.74,
11-April-2014,,,,2477.41,
15-April-2014,,,,2468.51,
16-April-2014,,,,2448.15,
17-April-2014,,,,2489.98,
21-April-2014,,,,2498.57,
22-April-2014,,,,2525.59,
23-April-2014,,,,2518.85,
25-April-2014,,,,2466.74,
28-April-2014,,,,2462.13,
29-April-2014,,,,2453.54,
30-April-2014,,,,2451.13,
2-May-2014,,,,2453.44,
5-May-2014,,,,2489.29,
6-May-2014,,,,2516.90,
7-May-2014,,,,2513.58,
8-May-2014,,,,2506.02,
9-May-2014,,,,2595.86,
12-May-2014,,,,2678.72,
13-May-2014,,,,2750.01,
14-May-2014,,,,2733.72,
15-May-2014,,,,2754.33,
16-May-2014,,,,2824.38,
19-May-2014,,,,2982.99,
20-May-2014,,,,2886.91,
21-May-2014,,,,2888.78,
22-May-2014,,,,2923.29,
23-May-2014,,,,2990.02,
26-May-2014,,,,2948.32,
27-May-2014,,,,2901.66,
28-May-2014,,,,2875.84,
29-May-2014,,,,2826.99,
30-May-2014,,,,2819.41,
2-June-2014,,,,2895.70,
3-June-2014,,,,2957.77,
4-June-2014,,,,2919.92,
5-June-2014,,,,2972.62,
6-June-2014,,,,3102.02,
9-June-2014,,,,3098.32,
10-June-2014,,,,3074.36,
11-June-2014,,,,3010.69,
12-June-2014,,,,3000.27,
13-June-2014,,,,2945.26,
16-June-2014,,,,2938.81,
17-June-2014,,,,3022.15,
18-June-2014,,,,2973.77,
19-June-2014,,,,2882.65,
20-June-2014,,,,2873.10,
23-June-2014,,,,2915.57,
24-June-2014,,,,2971.57,
25-June-2014,,,,2947.61,
26-June-2014,,,,2835.44,
27-June-2014,,,,2834.94,
30-June-2014,,,,2874.87,
1-July-2014,,,,2861.09,
2-July-2014,,,,2894.05,
3-July-2014,,,,2860.92,
4-July-2014,,,,2904.35,
7-July-2014,,,,2882.16,
8-July-2014,,,,2785.34,
9-July-2014,,,,2797.95,
10-July-2014,,,,2798.64,
11-July-2014,,,,2721.35,
14-July-2014,,,,2722.88,
15-July-2014,,,,2765.74,
16-July-2014,,,,2801.79,
17-July-2014,,,,2797.53,
18-July-2014,,,,2778.78,
21-July-2014,,,,2800.96,
22-July-2014,,,,2851.43,
23-July-2014,,,,2854.22,
24-July-2014,,,,2852.67,
25-July-2014,,,,2803.79,
28-July-2014,,,,2764.50,
30-July-2014,,,,2774.32,
31-July-2014,,,,2773.77,
1-August-2014,,,,2714.88,
4-August-2014,,,,2747.32,
5-August-2014,,,,2764.01,
6-August-2014,,,,2746.88,
7-August-2014,,,,2759.98,
8-August-2014,,,,2719.53,
11-August-2014,,,,2724.54,
12-August-2014,,,,2761.28,
13-August-2014,,,,2759.55,
14-August-2014,,,,2794.47,
18-August-2014,,,,2868.82,
19-August-2014,,,,2881.16,
20-August-2014,,,,2843.82,
21-August-2014,,,,2854.80,
22-August-2014,,,,2848.61,
25-August-2014,,,,2843.69,
26-August-2014,,,,2820.57,
27-August-2014,,,,2844.19,
28-August-2014,,,,2870.05,
1-September-2014,,,,2912.72,
2-September-2014,,,,2940.35,
3-September-2014,,,,2950.19,
4-September-2014,,,,2938.45,
5-September-2014,,,,2941.55,
8-September-2014,,,,2994.97,
9-September-2014,,,,2982.47,
10-September-2014,,,,2936.70,
11-September-2014,,,,2916.49,
12-September-2014,,,,2909.56,
15-September-2014,,,,2880.58,
16-September-2014,,,,2803.61,
17-September-2014,,,,2808.71,
18-September-2014,,,,2853.96,
19-September-2014,,,,2821.03,
22-September-2014,,,,2840.48,
23-September-2014,,,,2767.71,
24-September-2014,,,,2784.02,
25-September-2014,,,,2694.04,
26-September-2014,,,,2730.49,
29-September-2014,,,,2714.91,
30-September-2014,,,,2743.76,
1-October-2014,,,,2708.00,
7-October-2014,,,,2685.02,
8-October-2014,,,,2729.98,
9-October-2014,,,,2765.26,
10-October-2014,,,,2747.39,
13-October-2014,,,,2755.20,
14-October-2014,,,,2741.33,
16-October-2014,,,,2692.32,
17-October-2014,,,,2704.12,
20-October-2014,,,,2756.90,
21-October-2014,,,,2724.54,
22-October-2014,,,,2738.16,
23-October-2014,,,,2756.66,
27-October-2014,,,,2718.00,
28-October-2014,,,,2709.43,
29-October-2014,,,,2739.84,
30-October-2014,,,,2780.95,
31-October-2014,,,,2838.87,
3-November-2014,,,,2838.34,
5-November-2014,,,,2812.94,
7-November-2014,,,,2812.13,
10-November-2014,,,,2783.18,
11-November-2014,,,,2788.98,
12-November-2014,,,,2775.99,
13-November-2014,,,,2735.43,
14-November-2014,,,,2763.56,
17-November-2014,,,,2782.98,
18-November-2014,,,,2773.32,
