Date,Open,High,Low,Close
19-November-2009,,,,2049.28,
20-November-2009,,,,2088.17,
23-November-2009,,,,2100.89,
24-November-2009,,,,2089.71,
25-November-2009,,,,2095.69,
26-November-2009,,,,2045.55,
27-November-2009,,,,2014.67,
30-November-2009,,,,2044.36,
1-December-2009,,,,2086.89,
2-December-2009,,,,2099.65,
3-December-2009,,,,2097.89,
4-December-2009,,,,2080.18,
7-December-2009,,,,2071.68,
8-December-2009,,,,2099.03,
9-December-2009,,,,2064.99,
10-December-2009,,,,2077.37,
11-December-2009,,,,2054.25,
14-December-2009,,,,2032.71,
15-December-2009,,,,1975.81,
16-December-2009,,,,1967.90,
17-December-2009,,,,1971.61,
18-December-2009,,,,1949.60,
21-December-2009,,,,1943.92,
22-December-2009,,,,1964.39,
23-December-2009,,,,2014.03,
24-December-2009,,,,2024.66,
29-December-2009,,,,2034.31,
30-December-2009,,,,2033.84,
31-December-2009,,,,2040.12,
4-January-2010,,,,2056.23,
5-January-2010,,,,2074.69,
6-January-2010,,,,2086.23,
7-January-2010,,,,2074.55,
8-January-2010,,,,2062.74,
11-January-2010,,,,2066.60,
12-January-2010,,,,2029.90,
13-January-2010,,,,2021.50,
14-January-2010,,,,2020.44,
15-January-2010,,,,2022.80,
18-January-2010,,,,2061.27,
19-January-2010,,,,2061.91,
20-January-2010,,,,2062.73,
21-January-2010,,,,2011.97,
22-January-2010,,,,1980.34,
25-January-2010,,,,1960.20,
27-January-2010,,,,1879.14,
28-January-2010,,,,1894.93,
29-January-2010,,,,1942.87,
1-February-2010,,,,1945.45,
2-February-2010,,,,1917.42,
3-February-2010,,,,1959.23,
4-February-2010,,,,1922.36,
5-February-2010,,,,1870.53,
8-February-2010,,,,1888.24,
9-February-2010,,,,1896.52,
10-February-2010,,,,1880.85,
11-February-2010,,,,1901.01,
15-February-2010,,,,1889.06,
16-February-2010,,,,1909.71,
17-February-2010,,,,1937.39,
18-February-2010,,,,1942.65,
19-February-2010,,,,1927.67,
22-February-2010,,,,1926.06,
23-February-2010,,,,1934.62,
24-February-2010,,,,1929.21,
25-February-2010,,,,1929.12,
26-February-2010,,,,1976.73,
2-March-2010,,,,2018.17,
3-March-2010,,,,2047.02,
4-March-2010,,,,2045.61,
5-March-2010,,,,2049.50,
8-March-2010,,,,2069.02,
9-March-2010,,,,2069.72,
10-March-2010,,,,2071.90,
11-March-2010,,,,2081.91,
12-March-2010,,,,2081.86,
15-March-2010,,,,2058.57,
16-March-2010,,,,2068.00,
17-March-2010,,,,2083.93,
18-March-2010,,,,2093.61,
19-March-2010,,,,2092.05,
22-March-2010,,,,2068.75,
23-March-2010,,,,2069.82,
25-March-2010,,,,2078.52,
26-March-2010,,,,2108.80,
29-March-2010,,,,2130.41,
30-March-2010,,,,2119.71,
31-March-2010,,,,2124.90,
1-April-2010,,,,2143.67,
5-April-2010,,,,2177.90,
6-April-2010,,,,2194.63,
7-April-2010,,,,2189.36,
8-April-2010,,,,2154.19,
9-April-2010,,,,2192.86,
12-April-2010,,,,2175.77,
13-April-2010,,,,2151.36,
15-April-2010,,,,2120.77,
16-April-2010,,,,2115.04,
19-April-2010,,,,2109.27,
20-April-2010,,,,2141.65,
21-April-2010,,,,2161.94,
22-April-2010,,,,2176.81,
23-April-2010,,,,2201.62,
26-April-2010,,,,2226.14,
27-April-2010,,,,2213.34,
28-April-2010,,,,2186.95,
29-April-2010,,,,2218.10,
30-April-2010,,,,2231.20,
3-May-2010,,,,2217.97,
4-May-2010,,,,2191.21,
5-May-2010,,,,2189.68,
6-May-2010,,,,2181.76,
7-May-2010,,,,2117.76,
10-May-2010,,,,2193.11,
11-May-2010,,,,2179.74,
12-May-2010,,,,2198.12,
13-May-2010,,,,2216.46,
14-May-2010,,,,2183.68,
17-May-2010,,,,2173.25,
18-May-2010,,,,2168.51,
19-May-2010,,,,2096.80,
20-May-2010,,,,2114.98,
21-May-2010,,,,2107.63,
24-May-2010,,,,2095.06,
25-May-2010,,,,2039.40,
26-May-2010,,,,2081.66,
27-May-2010,,,,2124.99,
28-May-2010,,,,2143.90,
31-May-2010,,,,2163.63,
1-June-2010,,,,2111.81,
2-June-2010,,,,2128.50,
3-June-2010,,,,2166.04,
4-June-2010,,,,2179.51,
7-June-2010,,,,2144.94,
8-June-2010,,,,2130.27,
9-June-2010,,,,2144.26,
10-June-2010,,,,2168.25,
11-June-2010,,,,2186.31,
14-June-2010,,,,2207.90,
15-June-2010,,,,2211.50,
16-June-2010,,,,2220.98,
17-June-2010,,,,2227.94,
18-June-2010,,,,2218.65,
21-June-2010,,,,2263.29,
22-June-2010,,,,2252.57,
23-June-2010,,,,2260.90,
24-June-2010,,,,2255.47,
25-June-2010,,,,2210.22,
28-June-2010,,,,2228.22,
29-June-2010,,,,2201.07,
30-June-2010,,,,2221.51,
1-July-2010,,,,2202.22,
2-July-2010,,,,2201.08,
5-July-2010,,,,2209.00,
6-July-2010,,,,2238.42,
7-July-2010,,,,2220.33,
8-July-2010,,,,2243.88,
9-July-2010,,,,2270.24,
12-July-2010,,,,2294.78,
13-July-2010,,,,2318.29,
14-July-2010,,,,2322.83,
15-July-2010,,,,2319.92,
16-July-2010,,,,2335.49,
19-July-2010,,,,2345.58,
20-July-2010,,,,2332.79,
21-July-2010,,,,2330.71,
22-July-2010,,,,2347.68,
23-July-2010,,,,2349.15,
26-July-2010,,,,2330.19,
27-July-2010,,,,2341.25,
28-July-2010,,,,2330.81,
29-July-2010,,,,2357.78,
30-July-2010,,,,2358.12,
2-August-2010,,,,2408.03,
3-August-2010,,,,2426.62,
4-August-2010,,,,2424.81,
5-August-2010,,,,2415.73,
6-August-2010,,,,2411.11,
9-August-2010,,,,2441.77,
10-August-2010,,,,2433.98,
11-August-2010,,,,2411.98,
12-August-2010,,,,2443.96,
13-August-2010,,,,2471.34,
16-August-2010,,,,2461.92,
17-August-2010,,,,2486.05,
18-August-2010,,,,2515.63,
19-August-2010,,,,2563.25,
20-August-2010,,,,2551.78,
23-August-2010,,,,2560.08,
24-August-2010,,,,2544.44,
25-August-2010,,,,2518.77,
26-August-2010,,,,2527.65,
27-August-2010,,,,2485.40,
30-August-2010,,,,2489.15,
31-August-2010,,,,2479.63,
1-September-2010,,,,2505.63,
2-September-2010,,,,2529.10,
3-September-2010,,,,2535.31,
6-September-2010,,,,2578.63,
7-September-2010,,,,2572.03,
8-September-2010,,,,2575.78,
9-September-2010,,,,2617.96,
13-September-2010,,,,2704.71,
14-September-2010,,,,2717.33,
15-September-2010,,,,2736.13,
16-September-2010,,,,2746.74,
17-September-2010,,,,2759.52,
20-September-2010,,,,2796.16,
21-September-2010,,,,2792.82,
22-September-2010,,,,2803.82,
23-September-2010,,,,2777.41,
24-September-2010,,,,2808.96,
27-September-2010,,,,2809.72,
28-September-2010,,,,2806.42,
29-September-2010,,,,2797.02,
30-September-2010,,,,2822.99,
1-October-2010,,,,2875.03,
4-October-2010,,,,2906.08,
5-October-2010,,,,2894.92,
6-October-2010,,,,2910.65,
7-October-2010,,,,2879.40,
8-October-2010,,,,2867.71,
11-October-2010,,,,2881.99,
12-October-2010,,,,2860.90,
13-October-2010,,,,2928.72,
14-October-2010,,,,2899.60,
15-October-2010,,,,2850.01,
18-October-2010,,,,2846.39,
19-October-2010,,,,2825.53,
20-October-2010,,,,2803.22,
21-October-2010,,,,2858.00,
22-October-2010,,,,2850.12,
25-October-2010,,,,2873.58,
26-October-2010,,,,2856.70,
27-October-2010,,,,2827.27,
28-October-2010,,,,2814.51,
29-October-2010,,,,2836.69,
1-November-2010,,,,2919.51,
2-November-2010,,,,2922.53,
3-November-2010,,,,2950.63,
4-November-2010,,,,3009.81,
5-November-2010,,,,3027.81,
8-November-2010,,,,2999.69,
9-November-2010,,,,2996.80,
10-November-2010,,,,2979.60,
11-November-2010,,,,2940.20,
12-November-2010,,,,2866.80,
15-November-2010,,,,2916.15,
16-November-2010,,,,2856.05,
18-November-2010,,,,2822.77,
19-November-2010,,,,2769.55,
22-November-2010,,,,2842.96,
23-November-2010,,,,2803.71,
24-November-2010,,,,2726.51,
25-November-2010,,,,2685.26,
26-November-2010,,,,2659.32,
29-November-2010,,,,2692.38,
30-November-2010,,,,2727.30,
1-December-2010,,,,2802.72,
2-December-2010,,,,2833.00,
3-December-2010,,,,2800.43,
6-December-2010,,,,2750.02,
7-December-2010,,,,2683.32,
8-December-2010,,,,2619.04,
9-December-2010,,,,2531.30,
10-December-2010,,,,2591.03,
13-December-2010,,,,2626.03,
14-December-2010,,,,2643.02,
15-December-2010,,,,2572.38,
16-December-2010,,,,2606.07,
20-December-2010,,,,2585.13,
21-December-2010,,,,2632.08,
22-December-2010,,,,2623.55,
23-December-2010,,,,2625.08,
24-December-2010,,,,2623.31,
27-December-2010,,,,2615.22,
28-December-2010,,,,2614.20,
29-December-2010,,,,2651.30,
30-December-2010,,,,2662.66,
31-December-2010,,,,2695.42,
3-January-2011,,,,2707.95,
4-January-2011,,,,2656.16,
5-January-2011,,,,2594.21,
6-January-2011,,,,2564.30,
7-January-2011,,,,2518.35,
10-January-2011,,,,2440.66,
11-January-2011,,,,2460.47,
12-January-2011,,,,2523.07,
13-January-2011,,,,2449.67,
14-January-2011,,,,2384.96,
17-January-2011,,,,2393.51,
18-January-2011,,,,2420.00,
19-January-2011,,,,2422.90,
20-January-2011,,,,2460.64,
21-January-2011,,,,2469.95,
24-January-2011,,,,2519.92,
25-January-2011,,,,2475.35,
27-January-2011,,,,2430.85,
28-January-2011,,,,2388.55,
31-January-2011,,,,2387.38,
1-February-2011,,,,2358.07,
2-February-2011,,,,2345.42,
3-February-2011,,,,2387.15,
4-February-2011,,,,2335.36,
7-February-2011,,,,2320.88,
8-February-2011,,,,2274.12,
9-February-2011,,,,2258.85,
10-February-2011,,,,2247.72,
11-February-2011,,,,2328.07,
14-February-2011,,,,2407.02,
15-February-2011,,,,2440.81,
16-February-2011,,,,2432.64,
17-February-2011,,,,2479.45,
18-February-2011,,,,2437.27,
21-February-2011,,,,2455.89,
22-February-2011,,,,2417.39,
23-February-2011,,,,2391.12,
24-February-2011,,,,2300.49,
25-February-2011,,,,2336.71,
28-February-2011,,,,2348.50,
1-March-2011,,,,2444.72,
3-March-2011,,,,2459.66,
4-March-2011,,,,2473.52,
7-March-2011,,,,2428.83,
8-March-2011,,,,2461.52,
9-March-2011,,,,2470.22,
10-March-2011,,,,2446.94,
11-March-2011,,,,2419.88,
14-March-2011,,,,2449.77,
15-March-2011,,,,2413.45,
16-March-2011,,,,2455.00,
17-March-2011,,,,2428.41,
18-March-2011,,,,2395.47,
21-March-2011,,,,2397.46,
22-March-2011,,,,2414.48,
23-March-2011,,,,2450.16,
24-March-2011,,,,2471.07,
25-March-2011,,,,2532.64,
28-March-2011,,,,2564.78,
29-March-2011,,,,2583.80,
30-March-2011,,,,2626.91,
31-March-2011,,,,2614.85,
1-April-2011,,,,2611.63,
4-April-2011,,,,2650.67,
5-April-2011,,,,2652.12,
6-April-2011,,,,2644.33,
7-April-2011,,,,2658.65,
8-April-2011,,,,2633.17,
11-April-2011,,,,2604.38,
13-April-2011,,,,2667.61,
15-April-2011,,,,2643.24,
18-April-2011,,,,2600.48,
19-April-2011,,,,2613.27,
20-April-2011,,,,2655.46,
21-April-2011,,,,2672.73,
25-April-2011,,,,2671.39,
26-April-2011,,,,2663.19,
27-April-2011,,,,2649.26,
28-April-2011,,,,2625.20,
29-April-2011,,,,2578.21,
2-May-2011,,,,2530.14,
3-May-2011,,,,2457.66,
4-May-2011,,,,2443.99,
5-May-2011,,,,2403.65,
6-May-2011,,,,2477.68,
9-May-2011,,,,2469.27,
10-May-2011,,,,2457.64,
11-May-2011,,,,2469.64,
12-May-2011,,,,2431.33,
13-May-2011,,,,2457.23,
16-May-2011,,,,2424.47,
17-May-2011,,,,2383.90,
18-May-2011,,,,2380.03,
19-May-2011,,,,2370.86,
20-May-2011,,,,2400.83,
23-May-2011,,,,2343.98,
24-May-2011,,,,2356.12,
25-May-2011,,,,2336.54,
26-May-2011,,,,2352.19,
27-May-2011,,,,2407.92,
30-May-2011,,,,2427.78,
31-May-2011,,,,2474.43,
1-June-2011,,,,2485.87,
2-June-2011,,,,2453.74,
3-June-2011,,,,2432.58,
6-June-2011,,,,2447.76,
7-June-2011,,,,2453.98,
8-June-2011,,,,2434.90,
9-June-2011,,,,2428.22,
10-June-2011,,,,2412.89,
13-June-2011,,,,2417.45,
14-June-2011,,,,2426.17,
15-June-2011,,,,2393.82,
16-June-2011,,,,2380.31,
17-June-2011,,,,2373.57,
20-June-2011,,,,2342.11,
21-June-2011,,,,2343.11,
22-June-2011,,,,2343.63,
23-June-2011,,,,2348.00,
24-June-2011,,,,2423.90,
27-June-2011,,,,2462.03,
28-June-2011,,,,2470.93,
29-June-2011,,,,2494.21,
30-June-2011,,,,2511.19,
1-July-2011,,,,2520.47,
4-July-2011,,,,2543.24,
5-July-2011,,,,2548.16,
6-July-2011,,,,2535.33,
7-July-2011,,,,2567.45,
8-July-2011,,,,2536.81,
11-July-2011,,,,2507.85,
12-July-2011,,,,2478.09,
13-July-2011,,,,2506.84,
14-July-2011,,,,2535.07,
15-July-2011,,,,2527.02,
18-July-2011,,,,2533.73,
19-July-2011,,,,2547.65,
20-July-2011,,,,2515.47,
21-July-2011,,,,2496.62,
22-July-2011,,,,2544.56,
25-July-2011,,,,2563.64,
26-July-2011,,,,2504.08,
27-July-2011,,,,2488.73,
28-July-2011,,,,2449.39,
29-July-2011,,,,2453.64,
1-August-2011,,,,2462.03,
2-August-2011,,,,2420.44,
3-August-2011,,,,2399.96,
4-August-2011,,,,2377.84,
5-August-2011,,,,2337.14,
8-August-2011,,,,2304.87,
9-August-2011,,,,2304.17,
10-August-2011,,,,2354.60,
11-August-2011,,,,2343.99,
12-August-2011,,,,2306.03,
16-August-2011,,,,2266.29,
17-August-2011,,,,2252.06,
18-August-2011,,,,2176.71,
19-August-2011,,,,2142.92,
22-August-2011,,,,2148.83,
23-August-2011,,,,2163.75,
24-August-2011,,,,2135.66,
25-August-2011,,,,2102.34,
26-August-2011,,,,2054.12,
29-August-2011,,,,2136.54,
30-August-2011,,,,2184.69,
2-September-2011,,,,2192.78,
5-September-2011,,,,2194.40,
6-September-2011,,,,2206.09,
7-September-2011,,,,2248.19,
8-September-2011,,,,2257.36,
9-September-2011,,,,2217.64,
12-September-2011,,,,2156.35,
13-September-2011,,,,2147.76,
14-September-2011,,,,2168.36,
15-September-2011,,,,2204.88,
16-September-2011,,,,2221.19,
19-September-2011,,,,2198.12,
20-September-2011,,,,2247.04,
21-September-2011,,,,2260.31,
22-September-2011,,,,2169.41,
23-September-2011,,,,2136.51,
26-September-2011,,,,2127.33,
27-September-2011,,,,2183.06,
28-September-2011,,,,2160.00,
29-September-2011,,,,2188.77,
30-September-2011,,,,2150.70,
3-October-2011,,,,2102.08,
4-October-2011,,,,2046.08,
5-October-2011,,,,2012.27,
7-October-2011,,,,2079.20,
10-October-2011,,,,2114.03,
11-October-2011,,,,2123.54,
12-October-2011,,,,2179.90,
13-October-2011,,,,2189.08,
14-October-2011,,,,2204.81,
17-October-2011,,,,2216.52,
18-October-2011,,,,2188.53,
19-October-2011,,,,2235.27,
20-October-2011,,,,2202.27,
21-October-2011,,,,2183.07,
24-October-2011,,,,2178.28,
25-October-2011,,,,2181.67,
26-October-2011,,,,2190.30,
28-October-2011,,,,2265.38,
31-October-2011,,,,2277.50,
1-November-2011,,,,2251.27,
2-November-2011,,,,2247.09,
3-November-2011,,,,2248.34,
4-November-2011,,,,2260.43,
8-November-2011,,,,2260.79,
9-November-2011,,,,2215.44,
11-November-2011,,,,2159.76,
14-November-2011,,,,2148.80,
15-November-2011,,,,2102.83,
16-November-2011,,,,2092.31,
17-November-2011,,,,2057.90,
18-November-2011,,,,2046.61,
21-November-2011,,,,1987.72,
22-November-2011,,,,2003.12,
23-November-2011,,,,1956.95,
24-November-2011,,,,1974.82,
25-November-2011,,,,1970.17,
28-November-2011,,,,2042.02,
29-November-2011,,,,2007.32,
30-November-2011,,,,1997.85,
1-December-2011,,,,2060.57,
2-December-2011,,,,2120.03,
5-December-2011,,,,2119.50,
7-December-2011,,,,2126.59,
8-December-2011,,,,2075.92,
9-December-2011,,,,2049.21,
12-December-2011,,,,1993.13,
13-December-2011,,,,1995.63,
14-December-2011,,,,1977.08,
15-December-2011,,,,1967.97,
16-December-2011,,,,1914.85,
19-December-2011,,,,1863.65,
20-December-2011,,,,1836.81,
21-December-2011,,,,1913.78,
22-December-2011,,,,1946.16,
23-December-2011,,,,1928.99,
26-December-2011,,,,1945.36,
27-December-2011,,,,1926.99,
28-December-2011,,,,1894.49,
29-December-2011,,,,1877.44,
30-December-2011,,,,1864.69,
2-January-2012,,,,1868.10,
3-January-2012,,,,1939.13,
4-January-2012,,,,1946.22,
5-January-2012,,,,1962.19,
6-January-2012,,,,1965.45,
9-January-2012,,,,1964.26,
10-January-2012,,,,2024.04,
11-January-2012,,,,2043.21,
12-January-2012,,,,2066.57,
13-January-2012,,,,2074.38,
16-January-2012,,,,2068.92,
17-January-2012,,,,2091.31,
18-January-2012,,,,2085.94,
19-January-2012,,,,2123.18,
20-January-2012,,,,2172.28,
23-January-2012,,,,2178.57,
24-January-2012,,,,2240.80,
25-January-2012,,,,2255.58,
27-January-2012,,,,2248.02,
30-January-2012,,,,2190.27,
31-January-2012,,,,2261.72,
1-February-2012,,,,2272.14,
2-February-2012,,,,2277.76,
3-February-2012,,,,2312.55,
6-February-2012,,,,2343.83,
7-February-2012,,,,2341.97,
8-February-2012,,,,2353.80,
9-February-2012,,,,2388.93,
10-February-2012,,,,2376.75,
13-February-2012,,,,2385.08,
14-February-2012,,,,2405.09,
15-February-2012,,,,2476.46,
16-February-2012,,,,2488.93,
17-February-2012,,,,2513.70,
21-February-2012,,,,2530.30,
22-February-2012,,,,2438.22,
23-February-2012,,,,2428.37,
24-February-2012,,,,2377.47,
27-February-2012,,,,2289.49,
28-February-2012,,,,2371.61,
29-February-2012,,,,2364.96,
1-March-2012,,,,2344.87,
2-March-2012,,,,2367.12,
5-March-2012,,,,2316.25,
6-March-2012,,,,2292.36,
7-March-2012,,,,2301.68,
9-March-2012,,,,2384.94,
12-March-2012,,,,2408.23,
13-March-2012,,,,2426.86,
14-March-2012,,,,2458.94,
15-March-2012,,,,2395.04,
16-March-2012,,,,2360.60,
19-March-2012,,,,2313.66,
20-March-2012,,,,2333.23,
21-March-2012,,,,2389.19,
22-March-2012,,,,2314.50,
23-March-2012,,,,2338.08,
26-March-2012,,,,2282.84,
27-March-2012,,,,2307.42,
28-March-2012,,,,2270.90,
29-March-2012,,,,2271.44,
30-March-2012,,,,2327.12,
2-April-2012,,,,2353.12,
3-April-2012,,,,2382.23,
4-April-2012,,,,2368.19,
9-April-2012,,,,2323.42,
10-April-2012,,,,2334.55,
11-April-2012,,,,2337.46,
12-April-2012,,,,2369.02,
13-April-2012,,,,2350.43,
16-April-2012,,,,2372.46,
17-April-2012,,,,2390.74,
18-April-2012,,,,2386.33,
19-April-2012,,,,2398.99,
20-April-2012,,,,2371.82,
23-April-2012,,,,2331.81,
24-April-2012,,,,2326.33,
25-April-2012,,,,2310.47,
26-April-2012,,,,2296.66,
27-April-2012,,,,2296.34,
30-April-2012,,,,2320.03,
2-May-2012,,,,2321.85,
3-May-2012,,,,2285.03,
4-May-2012,,,,2223.60,
7-May-2012,,,,2240.15,
8-May-2012,,,,2185.29,
9-May-2012,,,,2149.79,
10-May-2012,,,,2149.33,
11-May-2012,,,,2145.29,
14-May-2012,,,,2116.60,
15-May-2012,,,,2130.40,
16-May-2012,,,,2086.33,
17-May-2012,,,,2091.74,
18-May-2012,,,,2117.27,
21-May-2012,,,,2140.68,
22-May-2012,,,,2116.12,
23-May-2012,,,,2102.19,
24-May-2012,,,,2154.18,
25-May-2012,,,,2157.53,
28-May-2012,,,,2200.59,
29-May-2012,,,,2198.60,
30-May-2012,,,,2163.88,
31-May-2012,,,,2156.09,
1-June-2012,,,,2116.31,
4-June-2012,,,,2129.40,
5-June-2012,,,,2144.76,
6-June-2012,,,,2201.80,
7-June-2012,,,,2238.33,
8-June-2012,,,,2248.68,
11-June-2012,,,,2242.98,
12-June-2012,,,,2279.37,
13-June-2012,,,,2278.51,
14-June-2012,,,,2222.02,
15-June-2012,,,,2259.90,
18-June-2012,,,,2199.67,
19-June-2012,,,,2212.05,
20-June-2012,,,,2219.98,
21-June-2012,,,,2258.73,
22-June-2012,,,,2253.43,
25-June-2012,,,,2240.48,
26-June-2012,,,,2249.98,
27-June-2012,,,,2259.97,
28-June-2012,,,,2255.37,
29-June-2012,,,,2321.86,
2-July-2012,,,,2339.19,
3-July-2012,,,,2358.71,
4-July-2012,,,,2371.09,
5-July-2012,,,,2391.62,
6-July-2012,,,,2396.74,
9-July-2012,,,,2373.40,
10-July-2012,,,,2408.60,
11-July-2012,,,,2398.28,
12-July-2012,,,,2377.63,
13-July-2012,,,,2374.08,
16-July-2012,,,,2369.33,
17-July-2012,,,,2365.15,
18-July-2012,,,,2373.77,
19-July-2012,,,,2380.10,
20-July-2012,,,,2351.50,
23-July-2012,,,,2310.17,
24-July-2012,,,,2312.81,
25-July-2012,,,,2303.29,
26-July-2012,,,,2267.41,
27-July-2012,,,,2270.16,
30-July-2012,,,,2323.21,
31-July-2012,,,,2328.82,
1-August-2012,,,,2345.59,
2-August-2012,,,,2337.27,
3-August-2012,,,,2324.17,
6-August-2012,,,,2353.90,
7-August-2012,,,,2384.14,
8-August-2012,,,,2373.98,
9-August-2012,,,,2349.10,
10-August-2012,,,,2328.83,
13-August-2012,,,,2352.02,
14-August-2012,,,,2365.64,
16-August-2012,,,,2361.53,
17-August-2012,,,,2360.35,
21-August-2012,,,,2384.46,
22-August-2012,,,,2377.73,
23-August-2012,,,,2367.73,
24-August-2012,,,,2348.08,
27-August-2012,,,,2312.95,
28-August-2012,,,,2294.67,
29-August-2012,,,,2278.69,
30-August-2012,,,,2293.00,
31-August-2012,,,,2291.48,
3-September-2012,,,,2280.14,
4-September-2012,,,,2284.40,
5-September-2012,,,,2253.58,
6-September-2012,,,,2258.57,
7-September-2012,,,,2301.62,
10-September-2012,,,,2301.75,
11-September-2012,,,,2321.66,
12-September-2012,,,,2329.77,
13-September-2012,,,,2328.25,
14-September-2012,,,,2410.56,
17-September-2012,,,,2481.23,
18-September-2012,,,,2500.81,
20-September-2012,,,,2472.52,
21-September-2012,,,,2559.56,
24-September-2012,,,,2562.74,
25-September-2012,,,,2569.09,
26-September-2012,,,,2559.98,
27-September-2012,,,,2561.75,
28-September-2012,,,,2579.10,
1-October-2012,,,,2578.02,
3-October-2012,,,,2590.04,
4-October-2012,,,,2631.80,
5-October-2012,,,,2587.85,
8-October-2012,,,,2563.27,
9-October-2012,,,,2578.44,
10-October-2012,,,,2543.88,
11-October-2012,,,,2576.48,
12-October-2012,,,,2563.73,
15-October-2012,,,,2569.78,
16-October-2012,,,,2552.00,
17-October-2012,,,,2557.94,
18-October-2012,,,,2604.95,
19-October-2012,,,,2583.01,
22-October-2012,,,,2597.74,
23-October-2012,,,,2592.70,
25-October-2012,,,,2609.46,
26-October-2012,,,,2581.64,
29-October-2012,,,,2577.13,
30-October-2012,,,,2526.99,
31-October-2012,,,,2549.31,
1-November-2012,,,,2561.76,
2-November-2012,,,,2590.35,
5-November-2012,,,,2590.71,
6-November-2012,,,,2608.68,
7-November-2012,,,,2641.53,
8-November-2012,,,,2633.08,
9-November-2012,,,,2606.73,
12-November-2012,,,,2628.19,
13-November-2012,,,,2618.31,
15-November-2012,,,,2622.68,
16-November-2012,,,,2579.69,
19-November-2012,,,,2564.09,
20-November-2012,,,,2568.70,
21-November-2012,,,,2589.90,
22-November-2012,,,,2599.77,
23-November-2012,,,,2598.44,
26-November-2012,,,,2595.44,
27-November-2012,,,,2643.35,
29-November-2012,,,,2712.75,
30-November-2012,,,,2761.85,
3-December-2012,,,,2755.61,
4-December-2012,,,,2773.06,
5-December-2012,,,,2787.62,
6-December-2012,,,,2820.79,
7-December-2012,,,,2807.71,
10-December-2012,,,,2836.12,
11-December-2012,,,,2829.38,
12-December-2012,,,,2818.77,
13-December-2012,,,,2801.51,
14-December-2012,,,,2827.29,
17-December-2012,,,,2822.59,
18-December-2012,,,,2841.26,
19-December-2012,,,,2844.62,
20-December-2012,,,,2835.88,
21-December-2012,,,,2798.49,
24-December-2012,,,,2799.32,
26-December-2012,,,,2831.72,
27-December-2012,,,,2823.35,
28-December-2012,,,,2832.08,
31-December-2012,,,,2833.41,
1-January-2013,,,,2872.83,
2-January-2013,,,,2903.20,
3-January-2013,,,,2908.16,
4-January-2013,,,,2914.41,
7-January-2013,,,,2894.46,
8-January-2013,,,,2903.78,
9-January-2013,,,,2891.60,
10-January-2013,,,,2898.03,
11-January-2013,,,,2851.78,
14-January-2013,,,,2890.57,
15-January-2013,,,,2903.92,
16-January-2013,,,,2857.57,
17-January-2013,,,,2857.78,
18-January-2013,,,,2867.90,
21-January-2013,,,,2861.42,
22-January-2013,,,,2842.04,
23-January-2013,,,,2846.00,
24-January-2013,,,,2809.63,
25-January-2013,,,,2843.12,
28-January-2013,,,,2856.46,
29-January-2013,,,,2842.36,
30-January-2013,,,,2843.30,
31-January-2013,,,,2834.35,
1-February-2013,,,,2811.20,
4-February-2013,,,,2807.18,
5-February-2013,,,,2791.74,
6-February-2013,,,,2793.13,
7-February-2013,,,,2780.36,
8-February-2013,,,,2763.49,
11-February-2013,,,,2762.48,
12-February-2013,,,,2772.36,
13-February-2013,,,,2772.29,
14-February-2013,,,,2748.45,
15-February-2013,,,,2753.14,
18-February-2013,,,,2766.47,
19-February-2013,,,,2784.11,
20-February-2013,,,,2774.69,
21-February-2013,,,,2714.50,
22-February-2013,,,,2708.46,
25-February-2013,,,,2706.41,
26-February-2013,,,,2647.29,
27-February-2013,,,,2672.03,
28-February-2013,,,,2581.53,
1-March-2013,,,,2592.61,
4-March-2013,,,,2587.05,
5-March-2013,,,,2629.97,
6-March-2013,,,,2650.27,
7-March-2013,,,,2671.25,
8-March-2013,,,,2724.37,
11-March-2013,,,,2728.09,
12-March-2013,,,,2703.17,
13-March-2013,,,,2647.11,
14-March-2013,,,,2691.98,
15-March-2013,,,,2664.10,
18-March-2013,,,,2642.81,
19-March-2013,,,,2581.44,
20-March-2013,,,,2530.09,
21-March-2013,,,,2525.38,
22-March-2013,,,,2526.70,
25-March-2013,,,,2517.89,
26-March-2013,,,,2532.31,
28-March-2013,,,,2569.01,
1-April-2013,,,,2584.13,
2-April-2013,,,,2604.29,
3-April-2013,,,,2568.38,
4-April-2013,,,,2521.22,
5-April-2013,,,,2501.99,
8-April-2013,,,,2480.57,
9-April-2013,,,,2460.56,
10-April-2013,,,,2505.39,
11-April-2013,,,,2520.68,
12-April-2013,,,,2540.01,
15-April-2013,,,,2561.72,
16-April-2013,,,,2635.92,
17-April-2013,,,,2642.95,
18-April-2013,,,,2709.88,
22-April-2013,,,,2766.13,
23-April-2013,,,,2760.89,
25-April-2013,,,,2803.82,
26-April-2013,,,,2780.94,
29-April-2013,,,,2788.78,
30-April-2013,,,,2772.49,
2-May-2013,,,,2809.45,
3-May-2013,,,,2752.49,
6-May-2013,,,,2755.24,
7-May-2013,,,,2794.95,
8-May-2013,,,,2817.90,
9-May-2013,,,,2806.95,
10-May-2013,,,,2829.34,
13-May-2013,,,,2787.87,
14-May-2013,,,,2794.41,
15-May-2013,,,,2902.01,
16-May-2013,,,,2925.89,
17-May-2013,,,,2936.44,
20-May-2013,,,,2913.64,
21-May-2013,,,,2894.46,
22-May-2013,,,,2879.80,
23-May-2013,,,,2817.65,
24-May-2013,,,,2841.89,
27-May-2013,,,,2886.01,
